has_title,has_input,has_button,has_image,has_submit,has_link,has_password,has_email_input,has_hidden_element,has_audio,has_video,number_of_inputs,number_of_buttons,number_of_images,number_of_option,number_of_list,number_of_th,number_of_tr,number_of_href,number_of_paragraph,number_of_script,length_of_title,has_h1,has_h2,has_h3,length_of_text,number_of_clickable_button,number_of_a,number_of_img,number_of_div,number_of_figure,has_footer,has_form,has_text_area,has_iframe,has_text_input,number_of_meta,has_nav,has_object,has_picture,number_of_sources,number_of_span,number_of_table,label
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,1,1,0,0,1,0,0,8,0,0,0,100,0,4,35,78,41,53,1,1,1,11035,0,184,89,578,21,0,1,0,1,1,34,1,0,0,0,26,1,0
1,1,1,0,0,1,0,0,0,0,0,1,2,0,0,46,0,0,11,19,14,30,1,1,1,9028,1,114,21,222,0,1,1,0,1,0,34,1,0,0,0,24,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,7,4,9,68,1,1,0,1094,0,10,0,21,0,1,0,0,1,0,9,1,0,0,0,8,0,0
1,1,1,0,0,1,1,0,1,0,0,5,4,0,0,47,1,1,16,20,64,31,1,1,1,4719,2,71,39,211,4,1,1,0,0,0,12,1,0,0,0,24,1,0
1,1,1,0,0,1,1,0,1,0,0,49,1,0,250,57,0,0,3,0,4,54,0,0,0,6380,0,134,19,170,0,0,1,0,0,1,4,0,0,0,0,131,0,0
1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,106,0,0,13,58,15,66,1,1,1,9141,0,135,22,136,0,1,1,0,0,1,13,1,0,0,0,40,0,0
1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,6,3,10,53,0,1,0,396,0,4,2,10,0,0,0,0,1,0,6,0,0,0,0,1,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19,0,0,13,0,0,51,1,0,1,698,0,24,0,24,0,1,0,0,0,0,9,0,0,0,0,9,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,81,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,19,0,0,0,635,0,1,7,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,0,0,1,1,0,0,0,0,0,2,0,0,0,63,0,0,13,36,15,33,0,0,1,7693,0,342,68,443,0,1,1,0,0,0,13,1,0,0,0,199,0,0
1,1,1,0,0,1,1,0,1,0,0,15,4,0,0,115,0,0,24,7,25,32,0,1,1,3713,1,151,21,128,0,1,1,0,1,1,22,1,0,0,0,77,0,0
1,1,1,0,0,1,0,0,0,0,0,3,6,0,0,117,0,0,10,55,22,32,1,1,1,7854,2,158,26,338,0,0,1,0,1,1,11,1,0,1,6,36,0,0
1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,99,0,0,16,2,34,59,1,1,1,10674,0,300,106,367,0,1,1,0,1,1,41,1,0,0,0,113,0,0
1,1,0,0,1,1,0,0,0,0,0,4,0,0,0,0,0,0,6,9,24,75,1,1,1,7798,0,136,70,276,0,1,1,0,0,0,11,1,0,0,0,4,0,0
1,1,1,0,0,1,1,0,1,0,0,13,4,0,4,149,0,0,13,26,32,62,1,0,0,6692,2,143,25,253,0,0,1,0,1,1,11,1,0,1,1,5,0,0
1,1,1,0,0,1,0,0,0,0,0,1,5,0,0,50,0,0,48,48,53,58,1,1,1,11077,1,242,83,336,0,1,1,0,1,0,19,1,0,0,0,99,0,0
1,1,1,0,0,1,0,0,1,0,0,5,10,0,2,160,0,0,22,17,6,52,1,1,1,10451,8,119,7,73,0,1,1,0,0,1,3,1,0,0,0,123,0,0
1,1,1,0,0,1,0,0,1,0,0,13,35,0,0,113,0,0,17,55,33,44,1,1,1,14648,33,122,55,274,7,1,1,0,1,1,17,1,0,1,186,121,0,0
1,1,1,0,0,1,0,0,0,0,0,3,18,0,0,125,0,0,27,18,4,44,0,1,1,6480,14,161,19,127,8,0,1,0,0,1,14,1,0,0,0,21,0,0
1,1,1,0,0,1,0,0,0,0,0,4,23,0,0,169,0,0,7,45,17,5,1,0,1,4380,0,490,114,630,0,1,0,0,0,0,8,1,0,1,26,457,0,0
1,1,1,0,0,1,0,0,1,0,0,7,43,0,0,122,0,0,9,30,10,78,1,1,1,11577,30,164,22,273,0,1,1,0,1,1,13,1,0,1,44,354,0,0
1,1,0,0,1,1,0,1,1,0,0,9,0,0,0,97,0,0,45,22,75,50,1,1,1,9684,0,200,28,164,0,1,1,0,0,0,23,1,0,0,0,93,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0,0,5,4,2,31,0,0,0,1910,0,9,8,17,0,0,0,0,0,0,24,0,0,0,0,2,0,0
1,1,1,0,1,1,0,0,0,0,0,4,1,0,0,149,0,0,8,18,31,58,0,1,1,5516,0,274,39,225,0,1,1,0,0,0,24,1,0,0,0,40,0,0
1,1,1,0,0,1,0,0,1,0,0,28,24,0,0,83,0,0,9,40,10,22,1,1,1,8981,12,119,33,236,0,1,1,0,0,1,5,1,0,0,0,88,0,0
1,0,1,0,0,1,0,0,0,0,0,0,9,1,0,215,0,0,27,13,18,47,1,1,1,10079,0,267,47,755,0,1,0,0,1,0,30,0,0,0,0,30,0,0
1,1,1,0,0,1,0,0,0,0,0,4,11,0,0,7,0,0,5,48,30,4,0,1,1,4894,0,80,8,216,0,1,1,0,0,1,10,0,0,0,0,49,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,110,0,0,1,0,9,31,0,1,0,2510,0,153,1,170,0,0,0,0,0,0,3,0,0,0,0,22,0,0
1,1,1,0,0,1,0,0,0,0,1,3,59,0,0,330,6,20,12,73,23,59,1,1,1,41842,1,413,57,810,0,1,1,0,1,0,43,1,0,1,2,434,1,0
1,1,1,0,0,1,0,1,1,0,0,17,5,0,0,44,0,0,22,15,30,10,1,1,1,4696,1,61,44,122,0,1,1,0,0,1,18,1,0,0,0,14,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19,0,0,13,0,0,51,1,0,1,703,0,24,0,24,0,1,0,0,0,0,9,0,0,0,0,9,0,0
1,0,1,0,0,1,0,0,0,0,0,0,17,0,0,172,0,0,6,195,17,10,0,1,1,6711,0,169,691,1192,0,1,0,0,0,0,12,0,0,0,0,665,0,0
1,1,1,0,0,1,0,1,0,0,0,5,22,0,0,0,0,0,8,37,14,50,1,1,0,7714,22,94,30,312,0,1,0,1,1,1,9,1,0,0,0,41,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,21,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,11,0,1,9,12,17,62,1,1,0,1614,0,32,5,22,0,1,1,1,0,0,25,1,0,0,0,1,1,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,53,0,0,0,89,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
1,1,1,0,1,1,0,0,1,0,1,17,24,0,32,96,0,0,36,70,15,60,1,1,1,10626,23,265,91,287,0,1,1,1,0,1,20,1,0,0,1,111,0,0
1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,40,0,0,16,2,29,30,1,1,1,4460,0,72,19,126,0,1,1,0,0,0,5,1,0,1,1,1,0,0
1,1,1,0,0,1,0,0,0,0,0,1,4,0,0,83,0,0,25,19,38,48,1,1,1,5857,0,145,28,89,9,1,1,0,1,0,21,1,0,0,0,20,0,0
1,1,1,0,1,1,0,1,1,0,0,14,9,0,0,53,0,0,32,42,15,142,1,0,1,5507,0,131,22,206,0,1,1,0,0,1,18,1,0,0,0,40,0,0
1,1,0,0,0,1,0,0,1,0,0,8,0,0,0,10,0,1,7,10,5,52,1,0,0,1746,0,27,7,35,0,0,1,0,0,1,5,0,0,0,0,1,1,0
1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,2,2,36,1,0,0,516,0,2,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,1,1,0,0,0,0,0,2,0,0,4,145,0,0,2,17,5,40,0,0,1,7353,0,416,23,110,0,0,1,0,1,1,6,0,0,0,0,38,0,0
1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,103,0,0,35,1,7,45,1,0,0,3738,0,153,48,161,0,1,1,0,0,0,11,1,0,0,0,1,0,0
1,1,1,0,0,1,0,0,1,0,0,9,5,0,0,32,0,0,6,2,24,55,1,1,0,1211,3,36,6,24,0,1,1,0,0,0,6,1,0,0,0,9,0,0
1,1,1,0,0,1,0,0,0,0,0,1,32,0,0,139,0,0,25,12,19,47,1,0,1,4774,0,162,11,147,8,1,1,0,0,0,19,1,0,0,0,76,0,0
1,1,1,0,0,1,0,0,1,0,1,3,2,0,0,26,0,0,4,7,5,20,0,1,0,1026,1,30,3,21,0,1,1,0,0,1,4,1,0,0,3,12,0,0
1,1,1,0,1,1,0,0,1,0,1,5,1,0,0,172,0,0,13,90,22,73,1,1,1,15860,1,265,38,352,38,0,1,0,1,1,13,1,0,0,1,41,0,0
1,1,1,0,0,1,0,0,1,0,0,8,15,0,3,161,0,0,9,51,44,36,1,1,1,22193,6,296,34,236,0,1,0,0,0,1,20,1,0,0,0,76,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,2,10,3,31,0,1,0,1341,0,16,1,26,0,1,0,0,0,0,6,1,0,0,0,6,0,0
1,1,1,1,1,1,0,1,1,0,0,18,7,1,0,109,0,0,22,14,16,73,0,1,1,12229,0,382,218,475,0,1,1,0,0,1,21,1,0,1,105,472,0,0
1,1,1,0,0,1,1,1,1,0,0,5,2,0,0,92,0,0,7,87,13,34,1,1,0,6470,1,267,66,184,0,1,1,0,0,1,21,0,0,0,0,151,0,0
1,1,0,0,0,1,0,0,1,0,0,5,0,0,0,9,0,0,15,0,24,61,0,1,0,4346,0,71,34,211,0,1,1,0,1,0,5,1,0,0,0,11,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19,0,0,13,0,0,51,1,0,1,703,0,24,0,24,0,1,0,0,0,0,9,0,0,0,0,9,0,0
1,0,1,0,0,1,0,0,0,0,0,0,8,0,0,53,0,0,7,24,7,60,1,1,0,4343,3,72,15,58,0,1,0,0,0,0,6,1,0,0,0,39,0,0
1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,30,0,0,6,11,8,75,1,1,1,4987,0,58,24,148,0,1,1,0,0,0,9,0,0,0,0,20,0,0
1,1,0,0,1,1,0,0,1,0,0,7,0,0,0,78,0,0,7,79,24,24,1,0,1,11790,0,315,102,214,0,1,1,0,0,1,3,1,0,0,0,124,0,0
1,1,0,0,0,1,0,0,1,0,0,15,0,0,0,8,0,0,13,18,8,53,0,1,1,4552,0,36,46,308,13,1,0,0,0,0,19,0,0,0,0,20,0,0
1,0,1,0,0,1,0,0,0,0,0,0,1,0,9,64,0,0,31,35,34,80,1,1,1,20054,1,162,33,891,0,1,0,0,1,0,21,1,0,0,0,165,0,0
1,1,1,0,1,1,0,0,1,0,0,8,1,0,0,111,0,0,2,6,3,44,0,0,1,5042,0,189,4,41,0,0,1,0,0,1,3,0,0,0,0,88,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0
1,1,1,0,0,1,0,0,0,0,0,1,14,0,0,14,0,6,7,26,10,55,1,1,1,12476,11,8,5,98,3,1,1,0,0,0,19,1,0,1,3,3,1,0
1,1,1,0,0,1,0,0,1,0,0,14,5,0,0,105,4,6,73,78,64,21,0,1,0,8624,3,216,64,253,0,1,1,0,0,0,20,1,0,0,0,45,1,0
1,1,1,0,0,1,0,0,0,0,0,1,10,0,0,190,0,0,11,189,41,47,1,1,1,36849,0,283,151,689,107,1,1,0,0,1,22,1,0,1,429,182,0,0
1,1,1,0,1,1,0,0,1,0,0,6,4,0,0,188,0,0,7,20,8,17,0,0,1,7604,0,225,26,196,0,1,1,0,0,1,5,1,0,0,0,33,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9,9,0,0,0,9,0,0,0,1,0,0,0,0,0,0,16,0,0,0,0,0,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,38,1,4,38,0,0,0,282,0,4,1,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0
1,0,1,0,0,1,0,0,0,0,0,0,3,0,0,26,0,0,9,12,15,64,0,1,1,3784,2,42,22,57,0,1,0,0,1,0,7,0,0,0,0,15,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,0,1,0,0,0,0,0,1,100,0,1,2,0,0,11,45,10,31,1,1,0,7811,17,56,76,253,0,1,0,0,0,0,22,1,0,1,2,241,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,52,0,0,0,98,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0
1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,17,0,0,18,18,23,58,0,0,1,6297,0,153,29,370,1,0,1,0,0,0,19,1,0,0,0,84,0,0
1,1,0,0,1,1,1,0,0,0,0,8,0,0,0,14,0,8,1,4,7,61,0,1,1,1584,0,15,7,28,0,0,1,0,0,1,1,0,0,0,0,2,3,0
1,1,1,0,0,1,1,1,0,0,0,7,4,0,0,550,0,0,25,4,22,54,1,1,0,18046,1,564,64,148,50,1,1,0,1,1,13,1,0,1,110,19,0,0
1,1,1,0,0,1,0,1,0,0,0,2,2,0,0,129,0,0,2,29,11,11,1,1,1,7255,2,169,25,72,0,0,1,0,1,0,5,1,0,0,0,10,0,0
1,1,1,0,0,1,0,0,1,0,0,6,1,0,0,107,0,9,4,20,11,33,0,1,1,3417,0,158,85,103,0,0,1,0,0,1,13,0,0,0,0,81,3,0
1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,9,0,0,10,41,12,54,1,1,1,1835,0,51,15,109,0,1,0,0,0,1,22,1,0,1,6,9,0,0
1,1,1,0,0,1,0,0,0,0,0,1,3,0,0,18,0,0,10,26,10,4,1,1,1,2113,2,46,91,197,0,1,0,0,0,1,16,0,0,0,0,24,0,0
1,1,0,0,1,1,0,0,1,0,0,7,0,1,10,88,0,1,16,11,17,63,1,1,1,5066,0,43,6,84,0,1,1,0,0,1,20,1,0,0,0,19,1,0
1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,5,0,0,5,38,8,24,0,0,0,1549,0,43,2,58,0,1,0,0,0,0,12,0,0,0,0,4,0,0
1,1,1,0,0,1,0,0,1,0,0,2,345,0,0,0,0,0,16,11,44,83,0,1,1,44413,91,2600,289,2198,0,0,1,0,1,1,17,0,0,0,0,180,0,0
1,1,1,0,1,1,1,1,1,0,0,22,8,0,0,55,0,0,22,66,27,63,0,1,1,18283,8,138,25,234,0,1,1,0,0,1,33,1,0,1,24,29,0,0
1,1,1,0,0,1,0,0,1,0,0,3,11,0,0,393,0,0,11,38,6,29,1,1,1,14594,10,483,33,416,0,1,1,0,0,1,13,1,0,0,0,60,0,0
1,1,1,0,0,1,0,0,1,0,0,24,2,0,0,136,0,0,40,90,43,53,1,1,1,11817,2,216,95,497,0,1,1,0,1,1,11,1,0,1,180,172,0,0
1,0,1,0,0,1,0,0,0,0,0,0,5,0,0,38,0,0,12,37,8,37,1,1,1,17931,0,57,22,213,0,1,0,0,0,0,16,0,0,1,20,1,0,0
1,1,1,0,0,1,0,1,1,0,0,6,4,0,0,74,6,16,20,13,7,63,1,1,0,7119,1,80,54,156,0,1,1,0,0,0,10,1,0,0,0,64,3,0
1,1,0,0,0,1,0,0,1,0,0,2,0,0,3,66,174,173,7,2,11,34,1,0,1,83574,0,386,25,235,0,0,1,0,0,0,5,0,0,0,0,19,29,0
1,1,1,0,0,1,0,0,0,0,0,2,2,0,0,196,0,0,12,6,25,34,0,1,1,8966,1,246,90,352,0,1,1,0,1,0,23,1,0,0,0,172,0,0
1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,14,0,0,10,34,11,5,1,1,1,4119,1,123,34,124,0,1,1,0,0,1,18,0,0,0,0,6,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,0,3,34,0,0,0,128,0,4,1,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,1,0,0,1,0,0,0,0,0,1,4,0,0,265,0,0,41,24,31,48,0,1,1,12004,1,361,20,173,1,0,1,0,1,1,17,1,0,0,0,12,0,0
1,1,1,0,1,1,0,0,0,0,0,2,2,0,0,122,0,0,5,12,9,53,1,1,0,7750,2,149,9,97,0,1,1,0,0,1,5,0,0,1,8,28,0,0
1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,106,0,0,12,2,21,18,0,1,1,6113,0,347,83,940,0,1,1,0,0,1,12,1,0,0,0,208,0,0
1,1,1,0,0,1,0,0,0,0,1,1,5,0,0,43,0,0,12,15,19,39,1,1,0,10827,5,108,55,366,0,1,0,0,1,1,15,1,0,0,0,35,0,0
1,1,0,0,0,1,0,0,1,0,0,2,0,0,0,115,0,0,15,87,12,57,1,1,0,11999,0,172,366,451,0,1,1,0,0,1,19,1,0,0,0,130,0,0
1,1,1,0,0,1,0,0,1,0,0,2,8,0,0,138,0,0,14,80,20,13,1,1,1,17618,1,227,36,154,0,1,1,0,0,1,8,1,0,0,0,49,0,0
1,1,0,0,1,1,0,0,0,0,0,4,0,0,225,95,0,0,10,58,15,20,1,1,1,6361,0,209,70,114,0,0,1,0,0,1,15,1,0,0,0,33,0,0
1,1,0,0,0,1,0,0,1,0,0,8,0,0,0,20,0,0,12,39,17,79,1,1,0,7279,0,18,29,134,0,1,0,0,0,0,4,0,0,0,0,22,0,0
1,1,1,0,0,1,0,0,0,0,0,4,4,0,0,340,0,0,14,27,8,47,1,1,1,13306,1,374,255,690,0,1,1,0,1,1,15,1,0,1,246,67,0,0
1,1,1,0,0,1,0,1,1,0,0,6,3,0,0,41,0,0,15,17,6,87,1,1,1,3638,1,160,16,231,0,0,1,0,1,0,20,0,0,0,0,45,0,0
1,1,1,0,0,1,0,0,0,0,0,1,17,0,0,20,0,0,56,15,6,73,1,0,0,9237,0,551,9,645,0,0,0,0,1,0,17,0,0,0,0,179,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,21,0,6,0,0,0,0,21,0,1,1,1,0,0,0,0,1,0,15,1,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,1,1,0,0,0,0,0,2,1,0,0,115,0,0,1,8,5,27,1,1,1,2297,1,192,55,195,0,1,0,0,0,1,6,1,0,0,0,34,0,0
1,1,1,0,0,1,0,0,0,0,0,11,19,0,0,157,0,0,54,36,37,64,1,1,0,2753,17,140,34,107,0,1,1,0,0,0,28,1,0,0,0,105,0,0
1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,127,0,0,29,171,27,79,0,1,0,38897,0,140,66,532,0,0,0,0,1,0,14,0,0,0,0,196,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19,0,0,13,0,0,51,1,0,1,698,0,24,0,24,0,1,0,0,0,0,9,0,0,0,0,9,0,0
1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,18,0,0,13,0,48,18,1,1,1,11441,0,198,54,110,48,1,1,0,0,1,17,1,0,0,0,103,0,0
1,1,0,0,1,1,0,1,1,0,0,15,0,0,0,86,0,0,50,13,63,68,1,1,1,6011,0,180,36,124,0,1,1,0,1,1,30,1,0,0,0,68,0,0
1,1,0,0,1,1,0,0,0,0,0,2,0,0,0,32,0,0,59,16,80,21,1,1,0,3517,0,93,34,186,0,1,1,0,0,0,26,0,0,0,0,53,0,0
1,1,1,0,1,1,0,0,1,0,0,5,6,0,15,648,0,0,14,13,9,27,1,1,1,22298,6,658,65,874,0,1,1,0,1,1,12,1,0,1,160,98,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,64,1,8,3,53,1,0,0,2417,0,25,37,0,0,0,0,0,0,0,8,0,0,0,0,0,21,0
1,1,1,0,0,1,0,0,0,0,0,1,3,0,0,48,0,0,12,60,58,62,1,1,1,21432,0,838,109,361,65,1,1,0,1,0,28,1,0,1,218,80,0,0
1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,66,0,0,20,63,34,46,1,1,1,10344,1,143,139,516,0,1,0,0,1,0,11,1,0,0,0,47,0,0
1,1,1,0,0,1,0,0,0,0,0,1,6,0,0,117,0,0,3,121,33,58,1,1,1,17691,6,466,97,354,0,1,1,0,1,1,26,1,0,0,0,31,0,0
1,1,1,0,0,1,0,0,1,0,0,2,45,0,0,311,0,0,24,257,6,17,1,1,0,24993,0,457,23,255,20,1,1,0,0,1,12,1,0,0,0,266,0,0
1,1,1,0,1,1,0,0,0,0,0,2,1,0,14,86,0,0,12,15,75,17,1,1,1,5325,1,103,5,162,0,1,1,0,1,0,6,1,0,0,0,32,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,6,1,10,8,1,0,1,281,0,5,1,8,0,1,0,0,0,0,4,0,0,0,0,0,0,0
1,1,1,0,0,1,0,0,0,0,0,1,9,0,0,165,0,0,5,27,19,118,1,1,1,9365,3,237,5,171,19,1,0,0,1,0,15,1,0,0,0,32,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,0,1,0,0,0,0,0,0,6,0,0,12,0,0,87,14,81,53,1,1,1,10053,6,74,13,180,0,1,0,0,0,0,11,1,0,0,0,84,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,34,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
1,1,0,0,1,1,0,0,1,0,0,4,0,0,0,238,0,0,14,9,12,80,1,1,1,8371,0,296,13,207,0,1,1,0,1,1,14,1,0,0,0,22,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,15,0,0,0,15,0,0,0,1,0,0,0,0,1,0,6,0,0,0,0,0,0,0
1,0,1,0,0,1,0,0,0,0,0,0,6,0,0,111,0,0,26,4,29,67,0,0,1,13814,0,251,84,993,92,0,0,0,0,0,24,1,0,1,51,434,0,0
1,0,1,0,0,1,0,0,0,0,0,0,4,0,0,49,0,0,34,22,23,55,1,1,1,3001,4,93,15,103,0,1,0,0,0,0,64,0,0,0,0,9,0,0
1,1,0,0,1,1,0,0,0,0,0,2,0,0,0,20,0,0,8,8,11,15,0,1,0,1588,0,43,7,52,0,0,1,0,0,1,7,0,0,0,0,5,0,0
1,1,0,0,1,1,0,0,0,0,0,4,0,0,57,82,11,6,2,0,19,24,0,1,0,2859,0,103,14,67,0,1,1,0,0,1,4,1,0,0,0,29,1,0
1,1,1,0,0,1,0,0,1,0,1,3,31,0,0,110,0,0,5,36,17,20,1,1,0,7885,10,141,5,317,0,1,1,0,0,1,9,1,0,0,1,67,0,0
1,1,1,0,0,1,0,1,1,0,0,8,1,0,0,0,0,0,7,27,8,48,1,1,1,3900,0,35,22,193,0,1,1,0,0,1,14,0,0,0,0,35,0,0
1,1,0,0,1,1,1,0,0,0,0,10,0,0,0,0,0,8,13,3,14,45,1,1,1,506,0,6,2,9,0,0,1,0,0,1,5,0,0,0,0,0,2,0
1,1,0,0,0,1,0,0,0,0,0,2,0,0,0,87,0,0,2,107,20,50,0,0,0,5658,0,236,115,259,0,0,0,0,0,1,3,0,0,0,0,5,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,53,0,0,4,7,17,55,1,1,0,2281,0,64,4,80,0,1,0,0,0,0,27,1,0,0,0,21,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19,0,0,13,0,0,51,1,0,1,693,0,24,0,24,0,1,0,0,0,0,9,0,0,0,0,9,0,0
1,1,0,0,1,1,1,0,1,0,0,15,0,0,0,60,0,0,6,41,14,50,1,1,0,9546,0,228,46,208,0,1,1,0,0,1,17,1,0,0,0,121,0,0
1,1,1,0,0,1,0,0,1,0,0,9,4,0,0,16,0,594,3,1553,11,97,1,0,0,311545,2,625,1,1253,0,0,1,0,0,1,25,1,0,0,0,1230,594,0
1,1,1,0,0,1,0,0,0,0,0,2,21,0,0,113,0,50,41,85,39,109,1,1,1,31526,0,52,25,73,0,1,1,0,0,1,21,0,0,0,0,48,11,0
1,1,0,0,1,1,0,0,0,0,0,4,0,0,0,37,0,0,19,99,18,4,0,1,1,26308,0,490,68,584,0,1,1,0,0,1,81,0,0,0,0,204,0,0
1,1,1,0,0,1,1,0,1,0,0,46,10,0,8,64,0,0,7,22,18,57,1,1,1,4186,6,63,4,111,0,1,1,0,1,1,19,0,0,0,0,31,0,0
1,1,1,0,0,1,0,0,0,0,0,1,5,0,0,57,0,3,16,33,17,30,1,1,1,9461,1,333,14,84,6,1,1,0,0,0,7,1,0,0,0,81,1,0
1,1,1,0,1,1,0,0,0,0,0,4,2,0,0,26,0,0,15,7,28,78,1,1,0,9342,0,216,16,369,0,1,1,0,0,1,17,1,0,0,0,13,0,0
1,1,1,0,0,1,0,0,0,0,0,1,5,0,0,2745,0,0,16,8,12,37,0,1,0,82765,3,3080,44,400,0,0,1,0,1,1,26,0,0,0,0,74,0,0
1,1,0,0,1,1,0,0,1,0,0,4,0,0,0,289,0,0,10,15,21,23,0,0,0,10219,0,909,165,379,0,0,1,0,0,1,22,0,0,0,0,386,0,0
1,1,1,0,0,1,0,1,1,0,1,27,8,0,0,200,0,0,12,158,10,65,0,1,0,12524,2,238,23,177,4,1,1,0,1,0,38,1,0,0,0,186,0,0
1,1,0,0,1,1,0,1,0,0,1,3,0,0,0,17,0,0,14,13,14,36,1,1,1,2989,0,19,20,66,0,1,1,1,0,1,6,1,0,0,0,15,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,51,0,0,0,72,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,33,1,31,42,0,0,0,128,0,0,1,1,0,0,0,0,1,0,4,0,0,0,0,0,0,0
1,1,0,0,1,1,0,0,1,0,0,5,0,0,2,172,0,0,11,8,10,24,0,1,1,13067,0,302,117,1024,0,1,1,0,1,0,5,1,0,0,0,192,0,0
1,1,1,0,1,1,0,0,0,0,0,2,5,0,0,51,0,0,37,46,33,38,1,1,1,6765,3,64,25,162,0,1,1,0,1,0,32,0,0,1,16,15,0,0
1,1,1,0,0,1,0,1,0,0,0,8,16,0,44,623,0,0,49,145,56,57,1,0,0,54371,6,1804,600,1203,0,0,1,0,1,1,17,0,0,0,0,1140,0,0
1,1,0,0,1,1,0,0,1,0,0,94,0,0,0,120,0,0,28,50,29,59,1,1,1,12426,0,258,50,387,0,0,1,0,0,1,21,0,0,0,0,217,0,0
